Row Count,CaseID,CASEID_NEW,w6_q21d_year,w6_q21e_year,w6_identity_all
2638,3196,1678835,1975,,heterosexual or straight
2639,3198,2845837,2009,,lgbtqiapk+
2640,3199,1272909,1969,,heterosexual or straight
2641,3200,2687569,2014,,heterosexual or straight
2642,3201,2483431,2015,,lgbtqiapk+
2643,3204,2839825,,,heterosexual or straight
2644,3205,2092939,2014,,heterosexual or straight
2645,3206,1367925,2003,,heterosexual or straight
2646,3207,2889595,1997,,heterosexual or straight
2647,3208,1984267,,,heterosexual or straight
2648,3210,959621,2002,,heterosexual or straight
2649,3211,2461283,1970,,heterosexual or straight
2650,3212,1793997,1984,,heterosexual or straight
2651,3215,2346389,1995,,heterosexual or straight
2652,3216,2942423,,,heterosexual or straight
2653,3217,2361213,,2015,heterosexual or straight
2654,3218,2349227,1974,,heterosexual or straight
2655,3219,2467543,2014,,lgbtqiapk+
2656,3220,870777,1983,,heterosexual or straight
2657,3221,2507307,1990,,heterosexual or straight
2658,3223,2480765,1990,,heterosexual or straight
2659,3224,1913107,,,heterosexual or straight
2660,3225,2674295,,,heterosexual or straight
2661,3226,2924683,2016,,heterosexual or straight
2662,3228,2846721,2003,,heterosexual or straight
2663,3229,2353369,,,lgbtqiapk+
2664,3230,1158149,1990,,heterosexual or straight
2665,3231,2866863,2000,,heterosexual or straight
2666,3233,1880833,2001,,heterosexual or straight
2667,3234,2341467,,,heterosexual or straight
2668,3235,1924343,1994,,heterosexual or straight
2669,3236,846777,1980,,heterosexual or straight
2670,3237,2731849,1995,,heterosexual or straight
2671,3240,2170071,1975,,heterosexual or straight
2672,3241,1966191,2016,,heterosexual or straight
2673,3242,1841785,2009,,heterosexual or straight
2674,3243,2910943,2010,,heterosexual or straight
2675,3245,2529385,,,heterosexual or straight
2676,3246,862185,,,heterosexual or straight
2677,3247,1972615,1982,,heterosexual or straight
2678,3248,2629423,,,lgbtqiapk+
2679,3250,2174899,2011,,heterosexual or straight
2680,3251,1935207,2014,,heterosexual or straight
2681,3252,2439037,1986,,heterosexual or straight
2682,3253,2964987,2013,,heterosexual or straight
2683,3254,2801837,,,heterosexual or straight
2684,3256,1421987,1966,,heterosexual or straight
2685,3257,2781985,,,heterosexual or straight
2686,3258,2177551,,,lgbtqiapk+
2687,3259,2783229,2012,,lgbtqiapk+
2688,3260,2735459,1984,,heterosexual or straight
2689,3261,2180629,,,heterosexual or straight
2690,3263,1903537,1979,1980,heterosexual or straight
2691,3264,2246951,1992,,heterosexual or straight
2692,3265,1320887,2012,,heterosexual or straight
2693,3267,2877977,,2009,lgbtqiapk+
2694,3269,2930211,2014,,lgbtqiapk+
2695,3270,2885505,2008,2014,heterosexual or straight
2696,3271,1895841,,,lgbtqiapk+
2697,3272,1947505,1995,,heterosexual or straight
2698,3273,2607097,,2011,heterosexual or straight
2699,3274,2495385,,1994,heterosexual or straight
2700,3275,2954769,,,heterosexual or straight
2701,3276,2156555,2011,,heterosexual or straight
2702,3277,2961081,,,heterosexual or straight
2703,3278,2049835,2016,,lgbtqiapk+
2704,3279,2232929,1975,,heterosexual or straight
2705,3280,2138207,2017,2017,heterosexual or straight
2706,3281,2746651,2007,,heterosexual or straight
2707,3282,2562755,2017,,heterosexual or straight
2708,3284,2961203,1982,,heterosexual or straight
2709,3285,2962511,2007,,heterosexual or straight
2711,3287,2299329,,,heterosexual or straight
2712,3288,2447595,1988,,heterosexual or straight
2713,3289,1172767,,,heterosexual or straight
2714,3290,2884461,2008,,heterosexual or straight
2715,3291,2340997,1978,,heterosexual or straight
2716,3292,2293405,2005,,heterosexual or straight
2717,3293,2846523,,,lgbtqiapk+
2718,3295,2802671,2016,,lgbtqiapk+
2719,3296,2160577,,,lgbtqiapk+
2720,3297,1201255,1978,,heterosexual or straight
2721,3298,2889689,1962,,heterosexual or straight
2722,3299,1262965,2007,,heterosexual or straight
2723,3300,694739,1978,,heterosexual or straight
2724,3301,2956615,2002,,heterosexual or straight
2725,3303,2654601,2010,,heterosexual or straight
2726,3304,1342665,,,heterosexual or straight
2727,3305,1938115,1980,,heterosexual or straight
2728,3306,969367,,2016,heterosexual or straight
2729,3308,2302771,2010,,heterosexual or straight
2730,3309,2642425,2013,,lgbtqiapk+
2731,3310,2949309,,,heterosexual or straight
2732,3311,703017,1987,,heterosexual or straight
2733,3312,811943,1964,,heterosexual or straight
2734,3313,1259831,1977,,heterosexual or straight
2735,3315,1650417,,2014,heterosexual or straight
2736,3316,2824731,2012,,heterosexual or straight
2737,3317,2309557,2017,,lgbtqiapk+
2738,3318,2946547,2010,,heterosexual or straight
2739,3319,1575841,1981,,heterosexual or straight
2740,3320,1077443,1966,,heterosexual or straight
2741,3321,2234443,2000,,heterosexual or straight
2742,3322,2255717,1991,,heterosexual or straight
2743,3324,2642853,2008,,heterosexual or straight
2744,3326,2686999,,2015,heterosexual or straight
2745,3328,1974485,2016,,heterosexual or straight
2746,3330,1914787,1985,,heterosexual or straight
2747,3331,2681949,1971,,heterosexual or straight
2748,3332,1422915,1970,,heterosexual or straight
2749,3333,653633,1973,,heterosexual or straight
2750,3334,1754757,,,lgbtqiapk+
2751,3335,2249131,2014,,heterosexual or straight
2752,3336,2964947,2016,,heterosexual or straight
2753,3338,903877,1970,,heterosexual or straight
2754,3339,1123417,1970,,heterosexual or straight
2755,3340,2236609,2008,,heterosexual or straight
2756,3341,2347249,,,heterosexual or straight
2757,3342,2797195,1978,,heterosexual or straight
2758,3343,2956611,1977,,heterosexual or straight
2759,3344,1192631,1979,,heterosexual or straight
2760,3345,2947363,2014,,heterosexual or straight
2761,3346,2964953,2009,,heterosexual or straight
2762,3348,2772035,2014,,heterosexual or straight
2763,3349,1944269,,2013,heterosexual or straight
2764,3351,2209083,1981,,heterosexual or straight
2765,3353,2602987,,2013,heterosexual or straight
2766,3354,2765841,1974,,heterosexual or straight
2767,3355,1791149,,,heterosexual or straight
2768,3356,2028203,2008,,heterosexual or straight
2769,3357,2923443,2000,,heterosexual or straight
2770,3359,2537029,2009,,heterosexual or straight
2771,3361,2016911,2017,,heterosexual or straight
2772,3362,2943593,1987,,heterosexual or straight
2773,3363,2887677,,,heterosexual or straight
2774,3364,2889715,,,heterosexual or straight
2775,3365,2529357,2016,,heterosexual or straight
2777,3367,1252771,1984,,heterosexual or straight
2778,3368,2944663,1998,,heterosexual or straight
2779,3371,724199,,,heterosexual or straight
2780,3373,1119259,1986,,heterosexual or straight
2781,3374,1378293,,,heterosexual or straight
2782,3376,1170887,2002,,heterosexual or straight
2783,3379,2906911,1985,,heterosexual or straight
2784,3380,2941885,,,heterosexual or straight
2785,3381,2835239,,,heterosexual or straight
2786,3382,1183381,1972,,heterosexual or straight
2787,3383,2040855,,2015,heterosexual or straight
2788,3384,2800809,2012,,heterosexual or straight
2789,3385,821909,1990,,heterosexual or straight
2790,3386,1716993,1972,,heterosexual or straight
2791,3387,838597,1994,,heterosexual or straight
2793,3390,1954153,,,heterosexual or straight
2794,3391,2357357,2003,,heterosexual or straight
2795,3392,2156267,1976,,heterosexual or straight
2796,3393,2692321,,2017,lgbtqiapk+
2797,3394,2919299,,,lgbtqiapk+
2798,3395,1604059,,,heterosexual or straight
2799,3398,2866103,,,heterosexual or straight
2800,3399,957305,,2013,heterosexual or straight
2801,3400,867449,2014,,heterosexual or straight
2802,3401,1372241,,,heterosexual or straight
2803,3403,2836011,,2004,heterosexual or straight
2804,3404,1325417,1979,,heterosexual or straight
2805,3406,2631631,1968,,heterosexual or straight
2806,3407,1994977,1956,,heterosexual or straight
2807,3408,2328583,,2013,heterosexual or straight
2808,3409,1932575,,,heterosexual or straight
2809,3410,2905519,,,heterosexual or straight
2810,3411,2142051,2010,,heterosexual or straight
2811,3413,1699597,,,heterosexual or straight
2812,3414,2306549,1983,,heterosexual or straight
2813,3415,1827123,,2001,heterosexual or straight
2814,3416,1869479,1980,,heterosexual or straight
2815,3417,2337775,1985,,heterosexual or straight
2816,3418,2447229,1966,,heterosexual or straight
2817,3421,2883651,,2008,lgbtqiapk+
2818,3423,1243163,2008,,heterosexual or straight
2819,3424,2164423,2010,,heterosexual or straight
2820,3425,2216483,1995,,heterosexual or straight
2821,3426,892115,,,heterosexual or straight
2822,3428,2207815,,,lgbtqiapk+
2823,3430,2599119,1985,,heterosexual or straight
2824,3431,2573527,1978,,heterosexual or straight
2825,3432,1606011,1961,,heterosexual or straight
2826,3433,1925505,1972,,heterosexual or straight
2827,3434,1698683,1977,,heterosexual or straight
2828,3435,1860057,,,lgbtqiapk+
2829,3436,1873799,2017,,lgbtqiapk+
2830,3438,1855039,1980,1993,heterosexual or straight
2831,3439,2931049,,,heterosexual or straight
2832,3441,2334159,,1983,lgbtqiapk+
2833,3442,2299927,2002,,heterosexual or straight
2834,3443,2931845,,2014,heterosexual or straight
2835,3444,2092321,2011,,heterosexual or straight
2836,3445,2905835,,2017,heterosexual or straight
2837,3446,1418329,1981,,heterosexual or straight
2838,3447,1970397,2014,,lgbtqiapk+
2839,3448,2573883,,,heterosexual or straight
2840,3450,2765923,1995,,heterosexual or straight
2841,3452,2899131,1994,,heterosexual or straight
2842,3453,2170047,,,heterosexual or straight
2843,3454,2602551,2017,,heterosexual or straight
2844,3456,2160119,2005,,heterosexual or straight
2845,3457,2847517,1977,,heterosexual or straight
2846,3458,2814133,1963,,heterosexual or straight
2847,3459,1794747,,2014,heterosexual or straight
2849,3462,1348777,1977,,heterosexual or straight
2852,3466,2934313,1976,,heterosexual or straight
2853,3468,2700365,2005,,heterosexual or straight
2854,3470,2340993,2001,,lgbtqiapk+
2855,3471,2669515,2010,,heterosexual or straight
2856,3472,2638413,,,lgbtqiapk+
2857,3473,2153591,,,heterosexual or straight
2858,3474,2680383,,,heterosexual or straight
2859,3475,2034867,1998,,heterosexual or straight
2860,3476,1943663,,2016,lgbtqiapk+
2861,3477,2954413,1978,,lgbtqiapk+
2862,3478,1974861,1990,,heterosexual or straight
2863,3479,2205751,1990,,heterosexual or straight
2864,3480,2893069,,,heterosexual or straight
2865,3481,2948891,1984,,heterosexual or straight
2866,3482,2852145,1996,,heterosexual or straight
2867,3485,1774405,2006,,heterosexual or straight
2868,3486,2114297,,,lgbtqiapk+
2869,3487,1012131,,1999,heterosexual or straight
2870,3488,2363917,1999,,heterosexual or straight
2871,3489,585169,1972,,heterosexual or straight
2872,3490,1890179,,,heterosexual or straight
2873,3491,962359,,,heterosexual or straight
2874,3493,2656603,,,lgbtqiapk+
2875,3495,999245,,,heterosexual or straight
2876,3496,2054239,,,heterosexual or straight
2877,3497,2409015,1981,,heterosexual or straight
2878,3498,2863755,1973,,heterosexual or straight
2879,3499,2768845,,,heterosexual or straight
2880,3500,2153387,,2017,heterosexual or straight
2882,3503,2437285,,,heterosexual or straight
2883,3505,2880739,,,heterosexual or straight
2884,3506,1786719,,2007,heterosexual or straight
2885,3508,1824065,2013,,heterosexual or straight
2886,3509,1914679,,,heterosexual or straight
2887,3511,2312343,2012,,heterosexual or straight
2888,3512,855631,,,heterosexual or straight
2889,3513,2227011,1998,,heterosexual or straight
2890,3515,2772309,,,heterosexual or straight
2891,3516,2893031,2015,,heterosexual or straight
2892,3517,2229041,,,heterosexual or straight
2893,3518,2765873,,,lgbtqiapk+
2894,3519,2344129,2001,,heterosexual or straight
2895,3520,2521249,,,lgbtqiapk+
2896,3521,2887839,,,heterosexual or straight
2897,3522,2533723,1995,,heterosexual or straight
2898,3523,2837097,2007,,heterosexual or straight
2899,3524,2362051,1990,,heterosexual or straight
2900,3526,2241593,1998,,heterosexual or straight
2901,3528,1000121,1975,,heterosexual or straight
2902,3529,2883019,,,heterosexual or straight
2903,3530,2352323,2000,,heterosexual or straight
2904,3531,1974471,,,heterosexual or straight
2905,3532,999415,1992,,heterosexual or straight
2906,3533,1852051,2012,,heterosexual or straight
2907,3534,2895673,,1984,heterosexual or straight
2909,3536,2897911,,2017,heterosexual or straight
2910,3537,1246869,1959,,heterosexual or straight
2911,3538,1037231,1980,,heterosexual or straight
2912,3539,1403703,1995,,lgbtqiapk+
2913,3540,1670165,2011,,heterosexual or straight
2914,3541,2925115,1991,,heterosexual or straight
2915,3542,2564393,1992,,heterosexual or straight
2916,3543,1785549,2016,,lgbtqiapk+
2917,3544,2859539,2014,,heterosexual or straight
2918,3545,2779043,1992,,heterosexual or straight
2919,3547,1823725,2015,,lgbtqiapk+
2920,3548,2346013,2000,,heterosexual or straight
2921,3550,2832919,2002,,heterosexual or straight
2922,3551,2183327,2011,,heterosexual or straight
2923,3552,1521705,2003,,heterosexual or straight
2924,3553,2935093,,,heterosexual or straight
2926,3555,2865915,1997,,heterosexual or straight
2927,3556,1814173,2009,,heterosexual or straight
2928,3557,1988745,2003,,heterosexual or straight
2929,3558,2828467,,,lgbtqiapk+
2930,3559,654589,2007,,heterosexual or straight
2931,3560,2514125,2014,,heterosexual or straight
2932,3561,2788261,1975,,heterosexual or straight
2933,3562,2900705,2000,,heterosexual or straight
2934,3563,2360145,,,heterosexual or straight
2935,3564,2325909,2011,,lgbtqiapk+
2936,3565,1686169,,2011,lgbtqiapk+
2937,3566,2963249,2014,,heterosexual or straight
2938,3567,2441241,,,heterosexual or straight
2939,3568,2327049,2009,,heterosexual or straight
2940,3569,2473477,2005,,lgbtqiapk+
2941,3570,2699881,2002,2005,heterosexual or straight
2942,3572,2967429,,,lgbtqiapk+
2943,3573,2083123,1993,,heterosexual or straight
2944,3574,1271293,1994,,heterosexual or straight
2945,3576,2529185,,,heterosexual or straight
2946,3577,1983277,,,heterosexual or straight
2947,3578,1833567,1980,,heterosexual or straight
2948,3581,2607329,1986,,heterosexual or straight
2949,3582,2956803,,2000,heterosexual or straight
2950,3583,2807523,2016,,heterosexual or straight
2951,3584,2945243,1984,,heterosexual or straight
2952,3585,2219115,2016,,heterosexual or straight
2953,3586,2466689,,2011,heterosexual or straight
2954,3588,2015439,,,heterosexual or straight
2955,3589,2637675,2015,,heterosexual or straight
2956,3592,799683,2009,,heterosexual or straight
2957,3593,2794423,,2016,lgbtqiapk+
2958,3594,1973243,1995,,heterosexual or straight
2959,3595,2317651,1999,,heterosexual or straight
2960,3596,2412059,2016,,heterosexual or straight
2961,3598,2338241,2000,,heterosexual or straight
2962,3599,2824007,2002,,heterosexual or straight
2963,3600,1300409,1962,,heterosexual or straight
2964,3602,2041723,,,heterosexual or straight
2965,3603,1374845,1972,,heterosexual or straight
2966,3604,1669761,,,heterosexual or straight
2967,3605,2555455,,,heterosexual or straight
2968,3606,2343657,,,heterosexual or straight
2969,3608,779707,,,heterosexual or straight
2970,3609,2847803,,,heterosexual or straight
2972,3611,2555287,,,lgbtqiapk+
2973,3612,2642483,1960,,heterosexual or straight
2974,3613,291177,,,heterosexual or straight
2976,3616,2972135,,,lgbtqiapk+
2977,3618,2777871,1986,,lgbtqiapk+
2978,3620,2405629,,2017,heterosexual or straight
2979,3621,2551971,,,heterosexual or straight
2980,3622,2124941,2006,,heterosexual or straight
2981,3624,2409221,2011,,heterosexual or straight
2982,3625,2644459,1959,,heterosexual or straight
2983,3626,2963591,2011,,heterosexual or straight
2984,3627,2759363,,,heterosexual or straight
2985,3628,632253,,,heterosexual or straight
2986,3629,2644413,,,lgbtqiapk+
2987,3630,2765175,,,heterosexual or straight
2988,3632,2415281,,,heterosexual or straight
2989,3635,2415707,1988,,heterosexual or straight
2990,3636,1705171,1977,,heterosexual or straight
2991,3637,2440127,2005,,heterosexual or straight
2992,3638,1692763,1979,,heterosexual or straight
2993,3642,1844841,,,heterosexual or straight
2994,3643,2085829,,,lgbtqiapk+
2995,3644,1794231,2010,,heterosexual or straight
2996,3645,1746969,2006,,heterosexual or straight
2997,3646,2493947,2012,,heterosexual or straight
2998,3648,2636471,1967,,heterosexual or straight
2999,3649,2326087,1997,,heterosexual or straight
3000,3651,1723039,1966,,heterosexual or straight
3001,3652,837121,1999,,heterosexual or straight
3002,3653,2958719,,,lgbtqiapk+
3003,3654,2949549,1974,,heterosexual or straight
3004,3655,694725,2007,,heterosexual or straight
3005,3656,2845847,1999,,heterosexual or straight
3006,3657,2426057,2012,,heterosexual or straight
3007,3658,2874161,2008,,heterosexual or straight
3008,3659,1935509,2008,,heterosexual or straight
3009,3660,1943053,,,heterosexual or straight
3010,3661,1230459,1969,,heterosexual or straight
3011,3662,2951689,2008,,heterosexual or straight
3012,3664,2048479,,,heterosexual or straight
3014,3666,2943697,,,heterosexual or straight
3015,3669,2657733,2012,,heterosexual or straight
3016,3670,2867911,,,heterosexual or straight
3017,3671,2887309,,,heterosexual or straight
3018,3672,895019,1998,,heterosexual or straight
3019,3673,1761743,2005,,heterosexual or straight
3020,3674,2702437,1987,,heterosexual or straight
3021,3676,2420935,1980,1998,heterosexual or straight
3022,3677,2443855,,,heterosexual or straight
3023,3679,2427329,1974,,heterosexual or straight
3024,3680,1948119,,,heterosexual or straight
3025,3682,2157335,,,heterosexual or straight
3026,3683,1430863,2016,,heterosexual or straight
3027,3684,2497251,1976,,heterosexual or straight
3028,3685,2869889,1976,,heterosexual or straight
3029,3686,2084755,,,lgbtqiapk+
3030,3687,2355547,1993,,heterosexual or straight
3031,3688,2761467,1992,,heterosexual or straight
3032,3689,1244419,1995,,heterosexual or straight
3033,3692,2884717,,,heterosexual or straight
3034,3693,2432505,,,heterosexual or straight
3036,3695,2093615,2007,,lgbtqiapk+
3038,3698,2354673,2007,,heterosexual or straight
3039,3699,2718429,1989,,heterosexual or straight
3040,3700,734689,1983,,heterosexual or straight
3041,3701,2890551,,,heterosexual or straight
3042,3705,2874291,,,heterosexual or straight
3043,3707,2854953,2005,,heterosexual or straight
3045,3709,2332997,1976,1990,heterosexual or straight
3046,3710,1787333,,,heterosexual or straight
3047,3711,2626745,2017,,heterosexual or straight
3048,3712,2468899,2000,,heterosexual or straight
3049,3713,2008049,2009,,heterosexual or straight
3050,3714,1287847,1996,,heterosexual or straight
3051,3715,1858757,2005,,heterosexual or straight
3052,3716,2674243,1981,,heterosexual or straight
3053,3717,1695195,1992,,heterosexual or straight
3054,3718,2616879,1989,,lgbtqiapk+
3055,3720,2150647,2006,,heterosexual or straight
3057,3722,1466315,1975,,heterosexual or straight
3058,3723,2662603,,,heterosexual or straight
3059,3724,2451533,2013,,lgbtqiapk+
3060,3726,1809643,,,lgbtqiapk+
3061,3727,1746055,1961,,heterosexual or straight
3062,3728,1053391,,,heterosexual or straight
3063,3731,1902067,1991,,heterosexual or straight
3064,3733,2817287,2004,,heterosexual or straight
3065,3734,2127023,1985,,heterosexual or straight
3066,3735,2450505,2014,,heterosexual or straight
3068,3737,2885729,,1989,lgbtqiapk+
3069,3738,2492261,,,lgbtqiapk+
3070,3739,2345501,,,heterosexual or straight
3071,3740,2020911,,,heterosexual or straight
3072,3741,2828325,,,lgbtqiapk+
3073,3744,750887,,,heterosexual or straight
3074,3745,2579127,,,lgbtqiapk+
3075,3746,1923643,1958,,heterosexual or straight
3076,3747,2932087,2015,,heterosexual or straight
3077,3750,1924649,,,lgbtqiapk+
3078,3751,1763355,,,heterosexual or straight
3079,3752,2955897,,,heterosexual or straight
3080,3753,2893281,,,heterosexual or straight
3081,3754,1765565,,,heterosexual or straight
3082,3755,2175337,2013,,heterosexual or straight
3083,3757,983511,,,heterosexual or straight
3084,3758,2464435,,,heterosexual or straight
3085,3759,1267611,1989,,heterosexual or straight
3086,3760,1094321,1970,,heterosexual or straight
3087,3762,2171661,1992,,heterosexual or straight
3088,3763,1591799,,,heterosexual or straight
3089,3765,2860929,,,lgbtqiapk+
3090,3766,1425299,1980,,heterosexual or straight
3091,3767,1974537,1971,,heterosexual or straight
3092,3768,2950077,2015,,heterosexual or straight
3093,3769,2883339,1984,,heterosexual or straight
3094,3772,2949707,2012,,heterosexual or straight
3095,3773,2914565,,,heterosexual or straight
3096,3774,2442527,1986,,heterosexual or straight
3097,3775,2897051,,2016,lgbtqiapk+
3098,3776,1900951,1997,,heterosexual or straight
3099,3777,2809201,1973,,heterosexual or straight
3100,3778,2226703,1994,,heterosexual or straight
3101,3780,2909471,1999,,heterosexual or straight
3102,3781,1978581,2012,,heterosexual or straight
3104,3783,2797305,,2017,heterosexual or straight
3105,3784,2952525,,2009,heterosexual or straight
3106,3785,823031,1989,,heterosexual or straight
3107,3786,2918379,2016,,heterosexual or straight
3108,3787,2265281,1999,,lgbtqiapk+
3109,3788,1469823,2010,,heterosexual or straight
3110,3789,2865895,2012,,heterosexual or straight
3111,3790,1282793,1985,,heterosexual or straight
3112,3791,1478863,1994,,heterosexual or straight
3113,3792,1898883,,,heterosexual or straight
3114,3793,1721237,,2006,heterosexual or straight
3115,3795,2308827,,,heterosexual or straight
3116,3796,1154739,,,heterosexual or straight
3117,3797,1828001,2007,,heterosexual or straight
3118,3798,2131311,1992,,heterosexual or straight
3119,3799,1373785,2013,,heterosexual or straight
3120,3800,1912593,1999,,heterosexual or straight
3121,3801,2913299,,,lgbtqiapk+
3122,3803,1918075,2005,,heterosexual or straight
3123,3806,2289087,1978,,heterosexual or straight
3124,3807,2207599,,2010,lgbtqiapk+
3125,3808,1190621,,1994,heterosexual or straight
3126,3810,2916373,1999,,heterosexual or straight
3127,3811,2743895,,,heterosexual or straight
3128,3813,2917523,,,heterosexual or straight
3129,3814,2044235,,,heterosexual or straight
3130,3816,1388897,,,heterosexual or straight
3131,3817,2710187,,,heterosexual or straight
3132,3818,2729357,,,heterosexual or straight
3133,3819,1834885,1985,,heterosexual or straight
3134,3821,1338065,,,heterosexual or straight
3135,3823,2314949,2014,,heterosexual or straight
3136,3824,2136629,,,heterosexual or straight
3137,3825,2688755,,,heterosexual or straight
3138,3827,1791163,2002,,heterosexual or straight
3139,3828,1893173,,,lgbtqiapk+
3140,3829,1539079,,2001,heterosexual or straight
3141,3830,2911013,2011,,heterosexual or straight
3142,3832,2861297,2008,,heterosexual or straight
3143,3833,2219805,,2015,heterosexual or straight
3144,3835,1935873,2016,,heterosexual or straight
3145,3836,1891491,2001,,heterosexual or straight
3146,3838,1547341,2007,,heterosexual or straight
3147,3839,2212467,,2017,heterosexual or straight
3148,3841,2952345,1983,,heterosexual or straight
3149,3842,2339675,,,heterosexual or straight
3150,3843,2840961,1984,,heterosexual or straight
3151,3844,2234159,2013,,heterosexual or straight
3152,3845,2011465,1980,,heterosexual or straight
3153,3846,1689267,1990,,heterosexual or straight
3154,3847,933409,2008,,heterosexual or straight
3155,3848,2549405,1995,,heterosexual or straight
3156,3849,715665,,,heterosexual or straight
3157,3850,2473009,,,lgbtqiapk+
3158,3851,1964181,,,heterosexual or straight
3159,3853,2946347,2005,,heterosexual or straight
3160,3855,2922439,2008,,heterosexual or straight
3161,3856,2735809,1970,,lgbtqiapk+
3162,3857,2448941,1990,,heterosexual or straight
3163,3859,1994805,1996,,lgbtqiapk+
3164,3861,2171151,2008,,heterosexual or straight
3165,3862,2735321,1986,,heterosexual or straight
3166,3864,769207,1995,,heterosexual or straight
3167,3865,1224777,2014,,heterosexual or straight
3168,3866,1768829,1969,,heterosexual or straight
3169,3867,2856805,,,heterosexual or straight
3170,3868,1801609,,,heterosexual or straight
3171,3869,2446933,1983,,heterosexual or straight
3172,3871,2948015,,2007,heterosexual or straight
3173,3872,1627633,2008,,heterosexual or straight
3174,3873,2146207,,,lgbtqiapk+
3175,3874,1792745,,2013,heterosexual or straight
3176,3875,1850599,2000,,heterosexual or straight
3177,3876,1974797,1999,,heterosexual or straight
3178,3877,2174495,2008,,lgbtqiapk+
3179,3878,2116717,1993,,heterosexual or straight
3180,3879,2418851,2008,,heterosexual or straight
3181,3880,1857323,1998,,heterosexual or straight
3182,3881,2832811,1999,,heterosexual or straight
3183,3882,2911031,1964,,heterosexual or straight
3184,3883,2067655,2010,,heterosexual or straight
3185,3884,1761371,,,heterosexual or straight
3186,3885,2694463,1970,,heterosexual or straight
3187,3886,1376491,1967,,heterosexual or straight
3188,3888,2589789,,,heterosexual or straight
3189,3890,2681309,1970,2003,heterosexual or straight
3190,3891,2929979,,,lgbtqiapk+
3191,3892,2822113,,,heterosexual or straight
3192,3894,1372493,1985,,heterosexual or straight
3193,3895,606929,1986,,heterosexual or straight
3194,3896,1910803,1980,,heterosexual or straight
3195,3897,1823887,1967,,heterosexual or straight
3196,3898,2838251,1992,,heterosexual or straight
3197,3900,2785821,2012,,lgbtqiapk+
3198,3901,2778243,2010,,lgbtqiapk+
3199,3902,2963255,2008,,heterosexual or straight
3201,3906,1543771,1982,,heterosexual or straight
3202,3908,2897783,1963,,lgbtqiapk+
3203,3909,1589831,1975,,heterosexual or straight
3204,3910,2132853,1972,,heterosexual or straight
3205,3911,2761929,,2016,lgbtqiapk+
3206,3912,1933777,1987,,heterosexual or straight
3207,3914,1352649,2007,,heterosexual or straight
3208,3916,1790599,,,lgbtqiapk+
3209,3917,2806931,2011,,lgbtqiapk+
3210,3918,2267987,,2015,heterosexual or straight
3211,3919,2140759,,,lgbtqiapk+
3212,3920,2797851,,,heterosexual or straight
3213,3921,1822831,1977,,heterosexual or straight
3214,3922,2232915,,,heterosexual or straight
3215,3923,2866363,1965,,heterosexual or straight
3216,3924,2177139,2003,,heterosexual or straight
3218,3929,2677293,1983,,heterosexual or straight
3219,3930,2419201,2003,,heterosexual or straight
3220,3931,2098563,,,heterosexual or straight
3221,3932,2027307,,,heterosexual or straight
3222,3933,2480385,,,lgbtqiapk+
3223,3934,2487247,,,heterosexual or straight
3224,3935,2745555,,,heterosexual or straight
3225,3937,771847,1996,2007,heterosexual or straight
3226,3938,2912933,,,heterosexual or straight
3227,3940,2103721,1988,,heterosexual or straight
3228,3941,1926181,,,heterosexual or straight
3229,3942,1027713,,2017,heterosexual or straight
3230,3943,2146425,1991,,heterosexual or straight
3231,3944,1831603,1997,,heterosexual or straight
3232,3946,2430431,,,heterosexual or straight
3233,3947,2445993,1986,,heterosexual or straight
3234,3950,1564123,1996,,heterosexual or straight
3235,3951,2946363,,,heterosexual or straight
3236,3952,1309471,,2004,heterosexual or straight
3237,3953,2089225,,,heterosexual or straight
3238,3954,2071775,,,heterosexual or straight
3240,3957,2009701,2009,,heterosexual or straight
3242,3959,1638615,2003,,heterosexual or straight
3243,3961,1161211,1973,,heterosexual or straight
3244,3962,1763043,,2017,heterosexual or straight
3245,3963,2126263,,,lgbtqiapk+
3246,3965,2906689,2003,,heterosexual or straight
3247,3966,1198519,,,heterosexual or straight
3248,3967,2891279,1976,,heterosexual or straight
3249,3968,1765719,,,lgbtqiapk+
3250,3970,783217,,2017,heterosexual or straight
3251,3971,2231605,2009,,heterosexual or straight
3252,3972,2212021,1985,,heterosexual or straight
3253,3973,1914295,,,heterosexual or straight
3254,3975,2171799,2003,,heterosexual or straight
3255,3976,2824751,1967,,heterosexual or straight
3256,3977,2331269,2009,,heterosexual or straight
3257,3978,2888261,2006,,heterosexual or straight
3258,3979,2793291,,,lgbtqiapk+
3259,3980,2917529,1980,,heterosexual or straight
3260,3981,1903763,1979,,heterosexual or straight
3261,3983,2348989,2014,,heterosexual or straight
3262,3984,2732731,2015,,heterosexual or straight
3263,3986,816853,1971,,heterosexual or straight
3264,3987,2826571,,,heterosexual or straight
3265,3988,643505,1978,,heterosexual or straight
3266,3989,2616805,,,heterosexual or straight
3267,3990,2789991,,2006,lgbtqiapk+
3268,3991,2014211,1994,,heterosexual or straight
3269,3993,844865,1966,,heterosexual or straight
3270,3994,2258307,1983,,heterosexual or straight
3271,3995,2262837,,,heterosexual or straight
3272,3996,2146521,,,lgbtqiapk+
3273,3997,1266477,1989,,heterosexual or straight
3274,3998,2789257,,,heterosexual or straight
3275,3999,2374543,,2017,lgbtqiapk+
3276,4000,2136693,2007,,heterosexual or straight
3277,4001,2344091,,,lgbtqiapk+
3278,4004,2826431,2002,,heterosexual or straight
